customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
8723-KUPOU,Male,0,No,No,27,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),156.37,4155.31,Yes,2024-04-07
5052-HKRXL,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),146.12,1861.13,Yes,2024-04-07
4483-PWQYR,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),169.71,8668.35,Yes,2024-04-07
4662-FZYXA,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),63.7,3763.41,No,2024-04-07
4813-ATGAZ,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,156.44,4484.36,No,2024-04-07
5063-COHLC,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,117.56,3270.93,No,2024-04-07
1898-QUEKR,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,120.76,2074.08,No,2024-04-07
9121-BGUPJ,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,140.0,7629.51,Yes,2024-04-07
3107-KQLAN,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),66.34,3183.99,No,2024-04-07
9523-VNVBL,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.51,2626.01,Yes,2024-04-07
3391-XAFSS,Female,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.5,1009.15,Yes,2024-04-07
8050-MWFFC,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),164.13,1633.3,Yes,2024-04-07
7174-OCCOK,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,182.24,7136.52,Yes,2024-04-07
4979-VGGQZ,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),157.64,3243.3,No,2024-04-07
4694-TBNUU,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,192.49,6590.77,Yes,2024-04-07
5093-HGSBT,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,178.81,6384.89,No,2024-04-07
9598-DTOUQ,Female,1,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.97,3547.12,No,2024-04-07
2330-SHEKI,Female,0,No,Yes,65,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),128.15,8491.9,Yes,2024-04-07
1222-LSFGE,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),193.28,5376.51,No,2024-04-07
8534-OSTQW,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,152.79,6334.22,No,2024-04-07
7461-RNQQS,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),154.9,6125.97,Yes,2024-04-07
7805-UAKLG,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),170.31,7265.11,Yes,2024-04-07
4364-RDKDI,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,139.97,6304.1,No,2024-04-07
4977-IUIPC,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,106.36,4055.33,No,2024-04-07
5578-WKTFX,Male,1,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),163.7,6095.44,Yes,2024-04-07
5709-YGQPU,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),176.47,8145.11,Yes,2024-04-07
8975-GLOOE,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.07,3166.14,Yes,2024-04-07
8722-SUSLQ,Male,1,Yes,No,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),124.24,8613.72,Yes,2024-04-07
2487-RCEMN,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),182.29,5643.49,No,2024-04-07
6912-SZBIU,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),177.63,5290.22,No,2024-04-07
2629-XYNUH,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.91,2196.9,Yes,2024-04-07
1073-QUJDF,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),143.95,731.79,No,2024-04-07
2474-RWMQX,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,173.06,6593.9,Yes,2024-04-07
5727-DWCTX,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.5,700.6,Yes,2024-04-07
2238-TSKMR,Female,0,No,No,41,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,129.99,5397.82,Yes,2024-04-07
4541-QOBYE,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),185.72,6017.4,No,2024-04-07
8043-GHSQQ,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),168.96,7127.41,Yes,2024-04-07
6060-XVGTY,Female,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),163.44,2634.06,No,2024-04-07
4828-NMNCV,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),166.2,7138.77,No,2024-04-07
1900-KIPAB,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,178.6,5325.8,Yes,2024-04-07
4946-NYXVO,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,189.13,4282.44,Yes,2024-04-07
4773-NBTKJ,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),143.2,7293.63,Yes,2024-04-07
6141-VMPTB,Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,150.19,5927.93,Yes,2024-04-07
2666-UFTMF,Male,0,No,No,18,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.79,1975.23,No,2024-04-07
7414-ZGACU,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,145.46,3123.51,Yes,2024-04-07
2770-KYDZM,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.91,1592.35,Yes,2024-04-07
5007-VYUYV,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.16,1940.99,No,2024-04-07
2526-QSXTI,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),179.64,8766.86,Yes,2024-04-07
6145-RRDXN,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),170.74,6342.02,No,2024-04-07
4466-YJVKA,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,126.39,4794.51,Yes,2024-04-07
2730-SRCVO,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,177.29,7266.43,Yes,2024-04-07
1514-RTWMU,Female,1,Yes,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,167.87,6286.42,Yes,2024-04-07
6897-BSBAC,Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),183.78,3250.4,No,2024-04-07
2990-PYVEQ,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,155.25,3462.33,No,2024-04-07
5517-XDKCM,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.24,2587.62,No,2024-04-07
1200-FHJSU,Female,0,No,No,19,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),105.07,1992.41,Yes,2024-04-07
3759-ZKYFN,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),69.06,4330.42,Yes,2024-04-07
3568-HJHGH,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),199.37,8819.25,Yes,2024-04-07
8304-LHAUV,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,181.36,5522.59,No,2024-04-07
9336-AEKAS,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,135.64,4553.63,Yes,2024-04-07
4718-AYGUO,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,183.22,3314.52,Yes,2024-04-07
8676-VOOZB,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),177.93,4555.85,Yes,2024-04-07
6885-SDHZQ,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),136.33,5357.41,No,2024-04-07
9003-LSGOC,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,182.62,2620.45,No,2024-04-07
8570-FTTAU,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,179.23,7376.43,No,2024-04-07
3258-LOFJX,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),172.33,3803.52,Yes,2024-04-07
4957-UXCOJ,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),193.76,8243.13,No,2024-04-07
9664-TNVNN,Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),171.62,7255.73,Yes,2024-04-07
3665-ZANED,Female,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),190.42,8572.57,Yes,2024-04-07
2691-AAWUU,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.71,446.27,No,2024-04-07
5602-LRDMY,Female,0,No,No,47,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),125.04,5943.73,No,2024-04-07
5240-OVCRV,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),166.23,4404.89,No,2024-04-07
6006-NAGIS,Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,138.88,6280.67,No,2024-04-07
2234-KFOSY,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,146.87,6339.83,Yes,2024-04-07
2892-CUQHV,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),182.49,5235.9,Yes,2024-04-07
5006-DISGJ,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.47,2036.8,Yes,2024-04-07
8608-JPDIK,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,155.36,9574.99,No,2024-04-08
2047-QRRYL,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.54,2065.33,Yes,2024-04-08
8761-BXHNL,Female,1,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.33,1472.11,No,2024-04-08
9802-JYKMQ,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),170.56,7139.16,Yes,2024-04-08
6343-FHKHX,Female,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),160.38,3290.74,Yes,2024-04-08
1780-FCVYU,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,130.19,6395.74,Yes,2024-04-08
8359-YUDRF,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,205.64,3966.06,Yes,2024-04-08
4489-KJYFU,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,110.43,1016.17,Yes,2024-04-08
6658-DQJAL,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),155.34,2182.59,No,2024-04-08
3817-JLQRY,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,153.38,6961.03,No,2024-04-08
1229-YOIBY,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.23,444.88,No,2024-04-08
6696-YIMIV,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),178.94,9401.42,No,2024-04-08
9400-VBFGX,Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,104.48,5012.94,No,2024-04-08
4127-PFNHT,Female,1,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),154.33,3503.52,Yes,2024-04-08
7879-PWHYT,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),165.51,7105.75,Yes,2024-04-08
7579-KEPGI,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.22,3728.52,No,2024-04-08
8192-KUSXO,Female,1,Yes,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),132.18,3876.12,Yes,2024-04-08
6881-STJUU,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,173.24,3312.51,Yes,2024-04-08
1412-JQOKU,Female,0,No,Yes,27,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,121.33,3247.39,Yes,2024-04-08
5911-BMTOW,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),171.4,4368.81,No,2024-04-08
4937-KUGFJ,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),47.19,1666.28,No,2024-04-08
4905-BUOUM,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),172.95,9627.52,No,2024-04-08
6701-KIVOS,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),160.79,8834.25,No,2024-04-08
6449-TNZYA,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),150.98,7518.45,Yes,2024-04-08
6477-JATMM,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),211.98,11141.76,Yes,2024-04-08
2721-FRSIU,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),158.11,5117.68,Yes,2024-04-08
9108-TQYNE,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),65.63,3262.47,Yes,2024-04-08
4082-MQMJK,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),37.98,1498.86,No,2024-04-08
9551-OTHMY,Male,0,Yes,No,27,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),146.61,3919.99,Yes,2024-04-08
8220-YETFU,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),46.04,1564.05,No,2024-04-08
6042-PTQYZ,Female,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),185.46,9757.11,No,2024-04-08
4691-EXLBQ,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),38.15,704.48,Yes,2024-04-08
5733-SVSWS,Female,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.57,5001.84,Yes,2024-04-08
6762-NKSZP,Female,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,155.67,1363.33,Yes,2024-04-08
3780-HZPKS,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),155.12,5054.25,No,2024-04-08
6780-JTRSH,Female,0,No,No,10,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,85.58,860.64,No,2024-04-08
1597-FFAKI,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),195.82,5953.44,No,2024-04-08
3441-JXORF,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.96,2199.19,Yes,2024-04-08
4473-TEMRW,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),169.54,6788.27,No,2024-04-08
1842-YKVSQ,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),68.08,3854.74,No,2024-04-08
2559-TLNAK,Female,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),156.85,2166.85,No,2024-04-08
3648-OWWOJ,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),159.12,8222.37,No,2024-04-08
5134-KFCCC,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,163.78,8764.25,Yes,2024-04-08
8626-EPUCZ,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),143.93,5534.73,No,2024-04-08
7549-LXSFD,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,161.35,4383.89,Yes,2024-04-08
7847-HMDLC,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),193.84,5845.36,No,2024-04-08
3020-DNZVZ,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,136.54,5652.21,No,2024-04-08
9913-AOSNE,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),164.78,2247.62,Yes,2024-04-08
3281-VQHHI,Male,0,Yes,No,30,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.52,2656.23,Yes,2024-04-08
9463-TDEZI,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),173.27,4776.98,No,2024-04-08
5038-MBLPM,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,169.04,7801.0,Yes,2024-04-08
2321-DAKTF,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,126.81,6900.51,Yes,2024-04-08
8132-IKNTQ,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,127.14,3147.76,No,2024-04-08
2911-OQVMT,Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,140.57,3496.17,No,2024-04-08
4366-XMQOH,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),178.56,9758.51,Yes,2024-04-08
6703-EYVJP,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.71,893.78,No,2024-04-08
6621-ZTKDK,Male,1,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.26,2316.47,Yes,2024-04-08
5701-EMIQF,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),129.19,6681.25,No,2024-04-08
1551-FGYSW,Male,1,Yes,No,49,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),96.24,4731.18,No,2024-04-08
2618-MTBEX,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),160.02,7729.6,Yes,2024-04-08
4759-JFXGA,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,153.34,4922.92,No,2024-04-08
1374-WYRKD,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),177.06,7234.76,Yes,2024-04-08
5211-IGMXO,Male,1,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),160.48,7380.82,Yes,2024-04-08
2626-WAUEA,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,164.07,5143.61,No,2024-04-08
3739-GOKKT,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,179.14,10177.16,Yes,2024-04-08
9449-RBHEV,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),174.82,5556.79,No,2024-04-08
7109-QZJFH,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,173.39,6980.63,Yes,2024-04-08
9625-FPYJE,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),175.76,7314.36,No,2024-04-08
8422-SGSGT,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),133.9,4193.39,No,2024-04-08
5161-JQOJR,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),162.06,5821.48,Yes,2024-04-08
9331-IHTOB,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,167.62,1307.38,No,2024-04-08
7637-FGPRN,Female,0,No,No,28,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),159.96,4478.52,Yes,2024-04-08
